beer_name,brewery_name,beer_type,beer_abv,beer_ibu,comment,venue_name,venue_city,venue_state,venue_country,venue_lat,venue_lng,rating_score,created_at,checkin_url,beer_url,brewery_url,brewery_country,brewery_city,brewery_state,flavor_profiles,purchase_venue,serving_type,checkin_id,bid,brewery_id,photo_url,global_rating_score,global_weighted_rating_score
"Super Bock","Unicer Bebidas","Lager - Euro",5.2,0,"Good for the style",,,,,,,3,"2015-07-04 17:50:51",https://untappd.com/c/199838684,https://untappd.com/beer/8048,https://untappd.com/brewery/1308,Portugal,"Matosinhos Municipality",Norte,,,,199838684,8048,1308,,2.96,2.97
"Super Bock","Unicer Bebidas","Lager - Euro",5.2,0,,,,,,,,3,"2015-07-04 17:51:02",https://untappd.com/c/199838777,https://untappd.com/beer/8048,https://untappd.com/brewery/1308,Portugal,"Matosinhos Municipality",Norte,,,,199838777,8048,1308,,2.96,2.97
"Barnsley Bitter","Stancill Brewery","English Bitter",3.8,0,"Nice biscuit malt, well balanced good finish.","The Winter Seam (Lloyds No. 1 Bar)",Castleford,,"United Kingdom",53.7097,-1.34047,3.25,"2015-07-04 17:52:16",https://untappd.com/c/199839344,https://untappd.com/beer/589447,https://untappd.com/brewery/109856,England,Sheffield,"South Yorkshire",,,,199839344,589447,109856,,3.4,3.46
"Jorvik Flaxen Blond Ale","Rudgate Brewery","Blonde Ale",3.8,0,"Second favourite blonde. Not a perfect example of the style. fruity, citrus hoppy aroma.  Great balance subtle malts. Straw flavour too",,,,,,,3.75,"2015-07-05 21:23:44",https://untappd.com/c/200499505,https://untappd.com/beer/32713,https://untappd.com/brewery/7469,England,Tockwith,"North Yorkshire",,,,200499505,32713,7469,,3.42,3.44
"Black Night","Ridgeside Brewing Co","Stout - Oatmeal",5,0,,,,,,,,4,"2015-07-06 21:05:14",https://untappd.com/c/200768813,https://untappd.com/beer/51510,https://untappd.com/brewery/10656,England,Leeds,"West Yorkshire",,,,200768813,51510,10656,,3.67,3.66
"Tokyo* (16.5%)",BrewDog,"Stout - American Imperial / Double",16.5,90,"Don't think I'll ever get used to something over 10%. But nice for my birthday",,,,,,,2.5,"2015-07-07 15:47:43",https://untappd.com/c/200931444,https://untappd.com/beer/650968,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,200931444,650968,241,,4.07,4.06
"Byron Lager","Camden Town Brewery","Lager - Euro",4.6,0,"For the style rather interesting bit still I hate the styles","Byron High Ousegate",York,"North Yorkshire","United Kingdom",53.9582,-1.08145,2.75,"2015-07-07 20:50:41",https://untappd.com/c/200971828,https://untappd.com/beer/384597,https://untappd.com/brewery/10433,England,Enfield,London,,,,200971828,384597,10433,https://untappd.s3.amazonaws.com/photo/2015_07_07/4d60ecb1bf4944b91387f255fa74d23b_raw.jpg,3.16,3.21
Boondoggle,"Ringwood Brewery","Blonde Ale",4.2,0,"As usual well balanced and first time on cask.","The Three Tuns",York,,"United Kingdom",53.9578,-1.08088,3,"2015-07-07 22:06:04",https://untappd.com/c/200988218,https://untappd.com/beer/21840,https://untappd.com/brewery/2495,England,Ringwood,Hampshire,,,,200988218,21840,2495,,3.34,3.35
"Sharp's Pilsner","Sharp's Brewery","Pilsner - Czech",5.2,17,Sharps,"The Hop",York,"North Yorkshire","United Kingdom",53.9587,-1.07877,4.25,"2015-07-07 22:58:53",https://untappd.com/c/201002649,https://untappd.com/beer/221138,https://untappd.com/brewery/1994,England,Rock,Cornwall,,,,201002649,221138,1994,,3.42,3.43
"Al Murray's Beautiful British Beer","Gadds' The Ramsgate Brewery","English Bitter",4,0,"Average bitter  for style.  biscuit malt flavours, decent balance good finish","The Old White Swan",York,,"United Kingdom",53.9606,-1.08028,3.25,"2015-07-07 23:42:03",https://untappd.com/c/201016542,https://untappd.com/beer/1085144,https://untappd.com/brewery/10765,England,Broadstairs,Kent,,,,201016542,1085144,10765,,3.29,3.42
1845,"Fuller, Smith & Turner ","Strong Ale - English",6.3,0,"Rather delicious bottle conditioned",,,,,,,3.5,"2015-07-08 20:44:41",https://untappd.com/c/201204292,https://untappd.com/beer/19611,https://untappd.com/brewery/3296,England,London,"Greater London",,,,201204292,19611,3296,,3.64,3.64
Lovestruck,"Madness Brewing Co.","Red Ale - American Amber / Red",4.4,0,"Decent initial taste, slight hoppy after taste. Decent finish and good balance. But  lacks substance",,,,,,,3,"2015-07-09 19:29:12",https://untappd.com/c/201444650,https://untappd.com/beer/797800,https://untappd.com/brewery/304289,England,,,,,,201444650,797800,304289,,3.27,3.31
"Ruby Mild","Rudgate Brewery","English Mild Ale",4.4,0,,,,,,,,3.5,"2015-07-09 20:36:26",https://untappd.com/c/201460824,https://untappd.com/beer/33032,https://untappd.com/brewery/7469,England,Tockwith,"North Yorkshire",,,,201460824,33032,7469,,3.55,3.55
"Golden Best","Timothy Taylor's","English Mild Ale",3.5,0,"Timothy tailor at their best as usual","The Deramore Arms",Heslington,"North Yorkshire","United Kingdom",53.944,-1.04385,3,"2015-07-10 15:38:25",https://untappd.com/c/201711970,https://untappd.com/beer/38757,https://untappd.com/brewery/2386,England,Keighley,"West Yorkshire",,,,201711970,38757,2386,,3.35,3.37
"Barry Island IPA","Brains Craft Brewery","IPA - American",5,0,"This bottle was over carbonated but it didn't detract from this welsh gem",,,,,,,4.25,"2015-07-11 17:21:51",https://untappd.com/c/202191469,https://untappd.com/beer/196441,https://untappd.com/brewery/45903,Wales,Cardiff,,,,,202191469,196441,45903,,3.38,3.39
Unity,"Saltaire Brewery","IPA - American",6,0,"Cascade hops, hint of crystal malts. Well balanced and not to bitter for the style",,,,,,,2.5,"2015-07-11 17:55:32",https://untappd.com/c/202204345,https://untappd.com/beer/51843,https://untappd.com/brewery/4276,England,Shipley,"West Yorkshire",,,,202204345,51843,4276,,3.58,3.58
"Old Tom Original","Robinsons Brewery","Old Ale",8.5,0,"Nice fruity chocolate base, well rounded. excellent mouthfeel and slight spice. Rather good drink",,,,,,,3.5,"2015-07-12 21:16:38",https://untappd.com/c/202842507,https://untappd.com/beer/15276,https://untappd.com/brewery/2908,England,Stockport,"Greater Manchester",,,,202842507,15276,2908,,3.57,3.57
"Brooklyn 1/2 Ale","Brooklyn Brewery","Saison / Farmhouse Ale",3.4,37,"Lets give this style another go. Rather enjoyable taste.",,,,,,,2.75,"2015-07-13 18:45:10",https://untappd.com/c/203084817,https://untappd.com/beer/524677,https://untappd.com/brewery/259,"United States",Brooklyn,NY,,,,203084817,524677,259,,3.11,3.11
"Midnight Bell","Leeds Brewery","Dark Ale",4.8,0,,,,,,,,2,"2015-07-14 00:10:52",https://untappd.com/c/203158086,https://untappd.com/beer/14763,https://untappd.com/brewery/2354,England,Leeds,"West Yorkshire",,,,203158086,14763,2354,,3.57,3.58
"Sovereign Bitter","Samuel Smith","English Bitter",4.1,0,,"Burns Hotel",York,"North Yorkshire","United Kingdom",53.9589,-1.08207,3.25,"2015-07-14 00:11:36",https://untappd.com/c/203158369,https://untappd.com/beer/21910,https://untappd.com/brewery/1099,England,Tadcaster,"North Yorkshire",,,,203158369,21910,1099,,3.3,3.33
"Sovereign Bitter","Samuel Smith","English Bitter",4.1,0,,"Burns Hotel",York,"North Yorkshire","United Kingdom",53.9589,-1.08207,3.25,"2015-07-14 00:13:23",https://untappd.com/c/203158969,https://untappd.com/beer/21910,https://untappd.com/brewery/1099,England,Tadcaster,"North Yorkshire",,,,203158969,21910,1099,,3.3,3.33
"Old Brewery Bitter","Samuel Smith","English Bitter",4,0,"Uses Yorkshire squares awesome","Burns Hotel",York,"North Yorkshire","United Kingdom",53.9589,-1.08207,3.5,"2015-07-14 00:14:43",https://untappd.com/c/203159561,https://untappd.com/beer/7026,https://untappd.com/brewery/1099,England,Tadcaster,"North Yorkshire",,,,203159561,7026,1099,,3.45,3.46
"Sovereign Bitter","Samuel Smith","English Bitter",4.1,0,,"Burns Hotel",York,"North Yorkshire","United Kingdom",53.9589,-1.08207,3.25,"2015-07-14 00:16:21",https://untappd.com/c/203160013,https://untappd.com/beer/21910,https://untappd.com/brewery/1099,England,Tadcaster,"North Yorkshire",,,,203160013,21910,1099,,3.3,3.33
"Sovereign Bitter","Samuel Smith","English Bitter",4.1,0,,"Burns Hotel",York,"North Yorkshire","United Kingdom",53.9589,-1.08207,3.25,"2015-07-14 00:19:00",https://untappd.com/c/203161084,https://untappd.com/beer/21910,https://untappd.com/brewery/1099,England,Tadcaster,"North Yorkshire",,,,203161084,21910,1099,,3.3,3.33
"Dick Firkin","Rudgate Brewery","Pale Ale - English",4,0,"Not bad little bit heavy on the malt but refreshing. Great head too","The Deramore Arms",Heslington,"North Yorkshire","United Kingdom",53.944,-1.04385,2.5,"2015-07-16 16:06:09",https://untappd.com/c/203797805,https://untappd.com/beer/1114406,https://untappd.com/brewery/7469,England,Tockwith,"North Yorkshire",,,,203797805,1114406,7469,,3.3,3.41
"Ruby Mild","Rudgate Brewery","English Mild Ale",4.4,0,,,,,,,,3.5,"2015-07-17 19:23:07",https://untappd.com/c/204162679,https://untappd.com/beer/33032,https://untappd.com/brewery/7469,England,Tockwith,"North Yorkshire",,,,204162679,33032,7469,,3.55,3.55
"Doom Bar","Sharp's Brewery","English Bitter",4,20,Bottled,,,,,,,4,"2015-07-20 22:05:35",https://untappd.com/c/205596186,https://untappd.com/beer/7552,https://untappd.com/brewery/1994,England,Rock,Cornwall,,,,205596186,7552,1994,,3.43,3.43
"Guinness Original (Europe)",Guinness,"Stout - Irish Dry",4.2,0,"Better than most of the draughts I've ever had.",,,,,,,3.75,"2015-07-20 22:06:47",https://untappd.com/c/205596473,https://untappd.com/beer/80574,https://untappd.com/brewery/49,Ireland,"St. James's Gate",Dublin,,,,205596473,80574,49,,3.55,3.55
"Black Sheep Ale","Black Sheep","English Bitter",4.4,0,"Bottled. Better than I remember. metallic taste tinting it however",,,,,,,2.75,"2015-07-21 17:53:34",https://untappd.com/c/205772655,https://untappd.com/beer/23059,https://untappd.com/brewery/134,England,Masham,"North Yorkshire",,,,205772655,23059,134,,3.4,3.4
"Get Pithed","Yorkshire Heart","Golden Ale",4.2,0,"This is honestly the worst beer I've ever tasted",,,,,,,0.25,"2015-07-22 20:06:08",https://untappd.com/c/206055330,https://untappd.com/beer/981056,https://untappd.com/brewery/9587,England,York,"North Yorkshire",,,,206055330,981056,9587,,2.93,3.21
Landlord,"Timothy Taylor's","Pale Ale - English",4.3,0,"Bloody delicious",,,,,,,3.25,"2015-07-22 21:32:46",https://untappd.com/c/206078476,https://untappd.com/beer/8676,https://untappd.com/brewery/2386,England,Keighley,"West Yorkshire",,,,206078476,8676,2386,,3.56,3.56
"Main Line","Settle Brewery","English Bitter",4.1,0,,"The Lion",Settle,"North Yorkshire","United Kingdom",54.0682,-2.27715,2.75,"2015-07-24 00:07:14",https://untappd.com/c/206429159,https://untappd.com/beer/538413,https://untappd.com/brewery/114165,England,Settle,"North Yorkshire, BD24 9RP",,,,206429159,538413,114165,,3.4,3.49
"Lancaster Bomber","Marston's Brewery","English Bitter",4.4,0,"To much malt",,,,,,,2.75,"2015-07-24 00:08:02",https://untappd.com/c/206429459,https://untappd.com/beer/6875,https://untappd.com/brewery/1517,England,Burton-on-Trent,Staffordshire,,,,206429459,6875,1517,,3.3,3.3
Original,"Thwaites Brewery","English Bitter",3.6,0,Bland,"The Lion",Settle,"North Yorkshire","United Kingdom",54.0682,-2.27715,2,"2015-07-24 00:09:28",https://untappd.com/c/206430217,https://untappd.com/beer/25699,https://untappd.com/brewery/4609,England,Blackburn,Lancashire,,,,206430217,25699,4609,,3.18,3.24
Wainwright,"Marston's Brewery","Golden Ale",4.1,0,,"The Lion",Settle,"North Yorkshire","United Kingdom",54.0682,-2.27715,3.75,"2015-07-24 00:10:19",https://untappd.com/c/206430590,https://untappd.com/beer/1382065,https://untappd.com/brewery/1517,England,Burton-on-Trent,Staffordshire,,,,206430590,1382065,1517,,3.35,3.36
Blonde,"Saltaire Brewery","Blonde Ale",4,0,,,,,,,,4.5,"2015-07-24 09:00:49",https://untappd.com/c/206598665,https://untappd.com/beer/35225,https://untappd.com/brewery/4276,England,Shipley,"West Yorkshire",,,,206598665,35225,4276,,3.49,3.49
"5AM Saint",BrewDog,"Red Ale - American Amber / Red",5,35,,,,,,,,3,"2015-07-25 15:34:15",https://untappd.com/c/207102397,https://untappd.com/beer/6976,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,207102397,6976,241,,3.64,3.64
"Kit Calvert's Traditional Ale","Wensleydale Brewery","English Bitter",4.4,0,"Well balanced, nice malt profile. Good example of the style but lacks on the finish",,,,,,,3,"2015-07-25 21:37:47",https://untappd.com/c/207296953,https://untappd.com/beer/645026,https://untappd.com/brewery/4432,England,Leyburn,"North Yorkshire",,,,207296953,645026,4432,,3.42,3.61
"Newcastle Brown Ale","John Smith's","Brown Ale - English",4.7,18,,,,,,,,2.75,"2015-07-30 20:45:15",https://untappd.com/c/208848727,https://untappd.com/beer/5856,https://untappd.com/brewery/1816,England,Tadcaster,"North Yorkshire",,,,208848727,5856,1816,,3.4,3.4
Landlord,"Timothy Taylor's","Pale Ale - English",4.3,0,,,,,,,,3,"2015-07-30 20:45:22",https://untappd.com/c/208848826,https://untappd.com/beer/8676,https://untappd.com/brewery/2386,England,Keighley,"West Yorkshire",,,,208848826,8676,2386,,3.56,3.56
"Guinness Original (Europe)",Guinness,"Stout - Irish Dry",4.2,0,,,,,,,,3.25,"2015-08-01 13:59:14",https://untappd.com/c/209566887,https://untappd.com/beer/80574,https://untappd.com/brewery/49,Ireland,"St. James's Gate",Dublin,,,,209566887,80574,49,,3.55,3.55
"York Chocolate Stout","Rudgate Brewery","Stout - English",5,0,"Very bitter but mellowed slightly with icecream float","The House of the Trembling Madness",York,"North Yorkshire","United Kingdom",53.9613,-1.08281,3,"2015-08-01 15:21:04",https://untappd.com/c/209578276,https://untappd.com/beer/159341,https://untappd.com/brewery/7469,England,Tockwith,"North Yorkshire",,,,209578276,159341,7469,https://untappd.s3.amazonaws.com/photo/2015_08_01/c862c03f62081bcfbb46797a28d0aae7_raw.jpg,3.56,3.57
Jaipur,"Thornbridge Brewery","IPA - English",5.9,55,,"York Tap",York,"North Yorkshire","United Kingdom",53.9585,-1.0926,3,"2015-08-02 13:07:40",https://untappd.com/c/210142111,https://untappd.com/beer/7705,https://untappd.com/brewery/2047,England,Bakewell,Derbyshire,,,,210142111,7705,2047,,3.67,3.67
Adder,"Allendale Brewery Co Ltd","Lager - Pale",5,20,,,,,,,,3,"2015-08-02 13:27:47",https://untappd.com/c/210143654,https://untappd.com/beer/126011,https://untappd.com/brewery/8263,England,Hexham,Northumberland,,,,210143654,126011,8263,,3.41,3.48
"Coedo Ruri","Kyodo Shoji Coedo Brewery","Pilsner - Other",5,0,"Pilsner tad bland. . Smooth and well balanced. Good finish.","Evil Eye Lounge",York,,"United Kingdom",53.9613,-1.08335,2.5,"2015-08-02 14:05:12",https://untappd.com/c/210147081,https://untappd.com/beer/33846,https://untappd.com/brewery/8729,Japan,Kawagoe-shi,Saitama,,,,210147081,33846,8729,,3.33,3.34
"Delirium Tremens","Huyghe Brewery","Belgian Strong Golden Ale",8.5,26,"It gets better l","Evil Eye Lounge",York,,"United Kingdom",53.9613,-1.08335,3.25,"2015-08-02 16:39:13",https://untappd.com/c/210168102,https://untappd.com/beer/4485,https://untappd.com/brewery/285,Belgium,Melle,Oost-Vlaanderen,,,,210168102,4485,285,,3.91,3.91
"Yorkshire Terrier","York Brewery ","English Bitter",4.2,0,"Average for the style. Not bad with a good finish but lacks the substance","Evil Eye Lounge",York,,"United Kingdom",53.9613,-1.08335,3,"2015-08-02 18:02:36",https://untappd.com/c/210189910,https://untappd.com/beer/1528,https://untappd.com/brewery/1389,England,York,England,,,,210189910,1528,1389,,3.45,3.46
"Brass Lager","Brass Castle Brewery","Lager - Vienna",5.3,0,,,,,,,,4,"2015-08-04 22:35:35",https://untappd.com/c/210797777,https://untappd.com/beer/606631,https://untappd.com/brewery/16019,England,Malton,"North Yorkshire",,,,210797777,606631,16019,,3.56,3.6
Sunshine,"Brass Castle Brewery","IPA - English",5.7,100,"Not bad for my dislike of IPA's. Nice balance.",,,,,,,3,"2015-08-04 22:37:12",https://untappd.com/c/210798094,https://untappd.com/beer/108889,https://untappd.com/brewery/16019,England,Malton,"North Yorkshire",,,,210798094,108889,16019,,3.7,3.69
"Camden Gentleman's Wit White Beer","Camden Town Brewery",Witbier,4.3,15,,,,,,,,2.5,"2015-08-07 17:24:18",https://untappd.com/c/211650857,https://untappd.com/beer/108629,https://untappd.com/brewery/10433,England,Enfield,London,,,,211650857,108629,10433,,3.42,3.43
"Old Tom Ginger","Robinsons Brewery","Spiced / Herbed Beer",6,0,"Just as good as the original",,,,,,,2.75,"2015-08-07 17:32:52",https://untappd.com/c/211652976,https://untappd.com/beer/45106,https://untappd.com/brewery/2908,England,Stockport,"Greater Manchester",,,,211652976,45106,2908,,3.23,3.25
"Ampleforth Abbey Beer","Ampleforth Abbey Drinks","Belgian Dubbel",7,0,"First trappist style beer. Rather nice, good malt profile, interesting carbonation.",,,,,,,3,"2015-08-08 10:22:58",https://untappd.com/c/212078699,https://untappd.com/beer/196018,https://untappd.com/brewery/16093,England,York,England,,,,212078699,196018,16093,,3.58,3.6
"Main Line","Settle Brewery","English Bitter",4.1,0,"Bit bland on the start but improves after a while. Sweet, slight spice, well balanced and good finish.","The Lion",Settle,"North Yorkshire","United Kingdom",54.0682,-2.27715,2.75,"2015-08-08 13:53:45",https://untappd.com/c/212096462,https://untappd.com/beer/538413,https://untappd.com/brewery/114165,England,Settle,"North Yorkshire, BD24 9RP",,,,212096462,538413,114165,,3.4,3.49
"London Pride","Fuller, Smith & Turner ","English Bitter",4.1,0,"Good old classic bitter. Sweet, well balanced with an excellent finish",,,,,,,3.5,"2015-08-09 19:31:46",https://untappd.com/c/212776597,https://untappd.com/beer/2762,https://untappd.com/brewery/3296,England,London,"Greater London",,,,212776597,2762,3296,,3.42,3.42
Sanctuary,"Revolutions Brewing Co.","Lager - Pale",5,14,"Hometown brewery. Crisp, good hop choice well balanced. Decent finish. Slight off smell of alcohol probably slightly high fermentation temp",,,,,,,3,"2015-08-10 18:56:11",https://untappd.com/c/213088529,https://untappd.com/beer/787750,https://untappd.com/brewery/8640,England,"Whitwood, Castleford",Yorkshire,,,,213088529,787750,8640,,3.57,3.62
"Pretender Blonde","Revolutions Brewing Co.","Blonde Ale",4.5,32,"Hometown brewery. Not bad for the style. Good hop variation, well balanced, poor finish. Poor head retention.","The Revolutions Brewing Company",Castleford,,"United Kingdom",53.7148,-1.38692,2.75,"2015-08-10 20:25:08",https://untappd.com/c/213104571,https://untappd.com/beer/517901,https://untappd.com/brewery/8640,England,"Whitwood, Castleford",Yorkshire,,,,213104571,517901,8640,,3.48,3.54
